Date,Open,High,Low,Close,Adj Close,Volume
2020-04-28,122.366669,125.633331,120.166664,123.400002,110.816757,706308
2020-04-29,124.333336,127.449997,123.666664,125.849998,113.016922,458502
2020-04-30,127.583336,136.000000,127.216667,130.250000,116.968262,2158758
2020-05-04,128.333328,128.666672,124.333336,126.199997,113.331230,460089
2020-05-05,128.000000,130.000000,125.000000,125.466667,112.672668,588114
2020-05-06,126.000000,128.000000,123.866669,127.050003,114.094566,285789
2020-05-07,126.666664,129.250000,126.233330,128.683334,115.561340,288861
2020-05-08,129.316666,131.333328,127.033333,127.933334,114.887817,273585
2020-05-11,129.899994,131.333328,128.333328,129.483337,116.279762,414003
2020-05-12,128.333328,129.000000,125.616669,126.983330,114.034683,310260
2020-05-13,132.000000,139.666672,127.733330,137.333328,123.329277,1124136
2020-05-14,133.583328,141.716660,132.733337,138.966660,124.796074,946641
2020-05-15,138.966660,146.616669,137.000000,142.383331,127.864342,1389537
2020-05-18,141.699997,146.133331,136.699997,143.333328,128.717453,1006872
2020-05-19,143.333328,154.300003,143.333328,149.600006,134.345123,1803075
2020-05-20,150.500000,153.300003,147.750000,148.966660,133.776352,568674
2020-05-21,146.833328,150.666672,143.000000,144.416672,129.690338,426096
2020-05-22,138.333328,140.000000,131.166672,132.199997,118.719398,1634181
2020-05-26,131.649994,132.833328,128.350006,129.166672,115.995392,536832
2020-05-27,128.333328,131.833328,126.666664,130.000000,116.743744,544404
2020-05-28,130.433334,134.000000,130.433334,131.916672,118.464973,414624
2020-05-29,130.699997,134.983337,124.366669,125.966667,113.121689,998637
2020-06-01,127.333336,130.133331,126.733330,128.616669,115.501472,630333
2020-06-02,129.333328,131.666672,128.666672,130.250000,116.968262,421158
2020-06-03,132.183334,133.899994,130.250000,131.033340,117.671715,517851
2020-06-04,131.483337,132.149994,128.383331,130.266663,116.983215,354129
2020-06-05,130.383331,137.833328,130.383331,136.183334,122.296547,681585
2020-06-08,136.399994,138.866669,131.399994,132.633331,119.108551,609510
2020-06-09,132.666672,136.666672,130.800003,132.050003,118.584709,371247
2020-06-10,132.366669,134.000000,131.000000,132.600006,119.078621,212388
2020-06-11,130.433334,132.983337,130.433334,131.350006,117.956093,217122
2020-06-12,128.333328,131.333328,127.183334,130.050003,116.788643,321645
2020-06-15,130.050003,132.000000,129.000000,129.316666,116.130089,225108
2020-06-16,131.666672,132.683334,128.000000,130.233337,116.953285,275427
2020-06-17,129.066666,131.333328,128.416672,129.083328,115.920540,249477
2020-06-18,129.333328,136.666672,128.966660,135.216660,121.428459,599247
2020-06-19,136.333328,140.833328,135.666672,137.633331,123.598694,858894
2020-06-22,139.000000,141.333328,138.000000,140.250000,125.948540,473064
2020-06-23,168.266663,168.266663,152.000000,153.466660,137.817490,5354022
2020-06-24,154.633331,156.199997,150.016663,151.100006,135.692139,1227384
2020-06-25,147.000000,154.300003,147.000000,153.283340,137.652863,733590
2020-06-26,154.000000,154.683334,150.166672,151.066666,135.662231,473184
2020-06-29,151.066666,154.066666,145.500000,151.000000,135.602356,618576
2020-06-30,153.300003,153.333328,147.350006,147.916672,132.833420,563550
2020-07-01,146.833328,159.333328,146.833328,157.283340,141.244965,1598283
2020-07-02,158.666672,159.616669,155.116669,157.850006,141.753860,817563
2020-07-03,157.666672,160.000000,155.433334,156.616669,140.646271,520617
2020-07-06,158.333328,162.816666,157.366669,160.466660,144.103683,882744
2020-07-07,160.666672,168.000000,158.833328,166.800003,149.791199,2648106
2020-07-08,168.333328,169.983337,165.800003,166.633331,149.641541,1244241
2020-07-09,166.666672,176.649994,165.333328,174.533340,156.735962,2437845
2020-07-10,173.333328,173.333328,167.000000,167.633331,150.539551,939003
2020-07-13,168.399994,171.466660,167.666672,168.250000,151.093353,621915
2020-07-14,166.699997,168.000000,162.333328,163.899994,147.186920,594654
2020-07-15,165.000000,170.250000,165.000000,166.483337,149.506821,590973
2020-07-16,167.750000,167.750000,164.000000,164.300003,147.546143,458007
2020-07-17,164.533340,169.899994,164.533340,168.916672,151.692047,493305
2020-07-20,170.000000,174.333328,169.416672,173.216660,155.553558,1160901
2020-07-21,173.366669,177.233337,171.000000,173.000000,155.358978,926244
2020-07-22,165.433334,173.966660,165.433334,168.933334,156.844498,669123
2020-07-23,168.333328,169.483337,167.000000,167.816666,155.807739,368808
2020-07-24,168.699997,169.666672,162.666672,164.433334,152.666504,668151
2020-07-27,165.000000,186.233337,160.666672,170.666672,158.453796,7312770
2020-07-28,170.633331,173.133331,165.333328,168.949997,156.859955,1872774
2020-07-29,168.683334,172.133331,168.000000,169.416672,157.293228,779241
2020-07-30,169.500000,171.333328,167.000000,167.733337,155.730362,795318
2020-07-31,168.333328,174.000000,166.333328,171.649994,159.366760,1251033
2020-08-03,172.649994,173.983337,169.250000,170.466660,158.268112,909489
2020-08-04,171.333328,171.699997,164.216660,167.399994,155.420868,1107696
2020-08-05,167.399994,169.649994,165.666672,166.283340,154.384125,580869
2020-08-06,166.699997,168.000000,165.000000,165.750000,153.888947,515661
2020-08-07,166.666672,167.000000,164.000000,164.449997,152.681961,581313
2020-08-10,164.500000,167.666672,164.500000,165.616669,153.765152,516042
2020-08-11,166.899994,170.266663,165.666672,168.000000,155.977951,922188
2020-08-12,167.899994,169.149994,166.033340,167.233337,155.266144,284823
2020-08-13,168.000000,168.566666,164.333328,165.000000,153.192627,587118
2020-08-14,165.333328,166.300003,162.716660,163.283340,151.598801,505998
2020-08-17,164.333328,164.649994,160.516663,162.683334,151.041748,542061
2020-08-18,162.000000,164.433334,162.000000,162.899994,151.242889,309300
2020-08-19,163.350006,164.166672,162.816666,163.266663,151.583313,306687
2020-08-20,162.333328,165.116669,161.333328,163.316666,151.629761,354162
2020-08-21,164.033340,164.899994,163.333328,163.500000,151.799973,419406
2020-08-24,164.883331,166.983337,163.366669,163.883331,152.155869,744234
2020-08-25,165.649994,165.933334,163.833328,164.433334,152.666504,436446
2020-08-26,164.433334,165.233337,161.883331,163.616669,151.908279,584286
2020-08-27,162.383331,173.300003,162.383331,171.550003,159.273911,2992233
2020-08-28,171.666672,175.233337,170.333328,173.550003,161.130798,1718373
2020-08-31,175.000000,176.233337,163.883331,166.083328,154.198425,1369578
2020-09-01,166.366669,169.000000,163.933334,168.033340,156.008881,362163
2020-09-02,169.133331,182.666672,167.449997,180.350006,167.444183,7194762
2020-09-03,183.333328,187.983337,180.666672,181.933334,168.914215,4298880
2020-09-04,176.666672,181.666672,174.066666,174.833328,162.322281,1743570
2020-09-07,175.000000,180.000000,170.266663,178.100006,165.355194,1397565
2020-09-08,178.750000,179.750000,170.033340,171.383331,159.119156,746235
2020-09-09,174.666672,181.649994,174.000000,176.750000,164.101807,3123054
2020-09-10,179.133331,181.366669,176.666672,178.033340,165.293304,1438110
2020-09-11,179.000000,179.600006,175.083328,176.616669,163.978012,487329
2020-09-14,177.000000,186.133331,177.000000,184.616669,171.405533,2912130
2020-09-15,188.000000,199.333328,183.666672,195.199997,181.231522,10079049
2020-09-16,199.133331,202.666672,194.566666,197.233337,183.119354,4270800
2020-09-17,195.500000,197.000000,191.500000,192.533340,178.755692,1222413
2020-09-18,193.333328,194.800003,188.416672,189.300003,175.753738,944970
2020-09-21,189.666672,192.316666,177.666672,178.899994,166.097931,980520
2020-09-22,178.666672,183.199997,170.016663,180.750000,167.815567,1628769
2020-09-23,183.000000,184.666672,175.366669,179.466660,166.624054,1486410
2020-09-24,177.116669,179.266663,172.666672,173.566666,161.146271,981585
2020-09-25,176.533340,180.433334,173.883331,179.300003,166.469330,737265
2020-09-28,180.666672,186.000000,179.316666,183.066666,169.966461,1502268
2020-09-29,184.333328,184.666672,178.750000,180.616669,167.691757,789189
2020-09-30,181.633331,185.333328,180.083328,181.916672,168.898743,794292
2020-10-01,183.300003,184.416672,180.000000,180.733337,167.800079,544713
2020-10-05,181.483337,182.666672,177.766663,180.699997,167.769135,421083
2020-10-06,180.333328,185.316666,180.300003,183.516663,170.384232,695202
2020-10-07,183.333328,183.966660,179.333328,179.783340,166.918076,393243
2020-10-08,181.083328,182.316666,173.666672,174.366669,161.889038,676812
2020-10-09,174.033340,177.033340,173.366669,175.699997,163.126923,426564
2020-10-12,175.699997,177.500000,172.149994,175.783340,163.204300,492510
2020-10-13,175.033340,176.100006,173.350006,174.300003,161.827103,317817
2020-10-14,174.300003,176.533340,172.649994,174.800003,162.291351,533031
2020-10-15,174.733337,176.000000,172.949997,173.733337,161.300995,497316
2020-10-16,174.000000,175.966660,173.333328,174.983337,162.461548,635190
2020-10-19,176.666672,177.500000,169.333328,172.733337,160.372574,779820
2020-10-20,173.000000,174.183334,171.183334,172.316666,159.985718,269103
2020-10-21,172.666672,174.800003,169.583328,170.399994,158.206192,809808
2020-10-22,170.000000,173.383331,170.000000,171.933334,159.629807,309600
2020-10-23,172.666672,175.050003,172.000000,174.633331,162.136597,640059
2020-10-26,175.333328,176.199997,169.833328,170.333328,158.144287,516033
2020-10-27,170.666672,171.649994,168.333328,169.116669,157.014709,522186
2020-10-28,170.333328,170.333328,168.066666,168.933334,156.844498,343872
2020-10-29,168.333328,169.083328,165.850006,167.133331,155.173309,424209
2020-10-30,167.666672,169.449997,163.666672,164.449997,152.681961,629376
2020-11-02,165.000000,166.666672,158.333328,160.416672,148.937286,869460
2020-11-03,161.666672,165.899994,157.683334,159.399994,147.993362,1016799
2020-11-04,159.333328,164.000000,155.333328,157.566666,146.291214,1754376
2020-11-05,159.333328,165.333328,158.416672,164.166672,152.418930,962019
2020-11-06,165.000000,168.333328,164.350006,167.183334,155.219727,469035
2020-11-09,168.633331,168.633331,165.666672,166.350006,154.446030,363768
2020-11-10,168.333328,168.333328,163.883331,165.733337,153.873474,431394
2020-11-11,165.733337,166.666672,163.000000,164.350006,152.589142,381009
2020-11-12,164.833328,167.316666,163.533340,165.383331,153.548538,405822
2020-11-13,165.733337,169.933334,164.550003,169.033340,156.937332,661686
2020-11-14,170.000000,182.000000,168.433334,174.550003,162.059235,1366980
2020-11-17,176.000000,179.166672,171.666672,177.566666,164.860031,1361484
2020-11-18,178.000000,178.000000,173.533340,174.050003,161.595016,385335
2020-11-19,174.266663,180.666672,173.383331,174.016663,161.564056,1360134
2020-11-20,173.333328,186.666672,173.333328,184.933334,171.699539,4557225
2020-11-23,188.333328,196.000000,188.333328,190.633331,176.991638,3749784
2020-11-24,191.333328,191.333328,185.333328,186.533340,173.185028,970596
2020-11-25,188.333328,189.866669,183.699997,184.783340,171.560287,763971
2020-11-26,183.333328,186.000000,183.050003,183.550003,170.415207,448698
2020-11-27,185.000000,188.316666,183.500000,184.466660,171.266266,651069
2020-12-01,184.666672,187.333328,181.516663,182.816666,169.734329,762444
2020-12-02,183.333328,185.750000,182.366669,183.300003,170.183075,407010
2020-12-03,184.633331,187.316666,183.416672,185.766663,172.473251,1413213
2020-12-04,186.666672,190.666672,185.016663,189.699997,176.125107,2484732
2020-12-07,190.266663,193.300003,186.616669,188.699997,175.196655,1033185
2020-12-08,189.983337,189.983337,186.166672,187.316666,173.912323,545205
2020-12-09,187.933334,211.199997,186.383331,207.149994,192.326385,10705341
2020-12-10,210.000000,216.466660,202.666672,210.416672,195.359283,10376733
2020-12-11,211.316666,212.983337,200.000000,202.983337,188.457886,3502590
2020-12-14,205.383331,209.333328,203.666672,207.949997,193.069138,2339721
2020-12-15,207.600006,211.500000,204.066666,209.066666,194.105896,2079216
2020-12-16,209.966660,211.649994,206.333328,208.050003,193.161972,1291557
2020-12-17,207.833328,208.883331,201.833328,203.633331,189.061371,1379367
2020-12-18,204.500000,208.300003,202.000000,204.383331,189.757690,1439109
2020-12-21,203.699997,214.600006,190.333328,197.516663,183.382401,6277569
2020-12-22,198.666672,202.966660,192.300003,201.449997,187.034271,2065164
2020-12-23,202.466660,206.433334,201.600006,205.283340,190.593307,1281843
2020-12-24,206.666672,208.949997,204.433334,205.383331,190.686127,1145919
2020-12-28,206.166672,209.266663,205.433334,205.899994,191.165833,849858
2020-12-29,206.033340,208.100006,204.016663,204.850006,190.190979,779559
2020-12-30,205.666672,205.983337,202.183334,203.066666,188.535248,654516
2020-12-31,203.533340,207.500000,202.216660,206.399994,191.630051,1449111
2021-01-01,206.966660,214.333328,206.966660,211.250000,196.132980,3749283
2021-01-04,216.666672,219.333328,213.983337,215.716660,200.280014,2935995
2021-01-05,215.000000,215.899994,211.716660,213.483337,198.206497,1299579
2021-01-06,213.666672,216.666672,210.399994,213.300003,198.036285,1499637
2021-01-07,215.000000,217.649994,213.000000,214.233337,198.902847,2451396
2021-01-08,215.333328,217.666672,213.383331,214.633331,199.274200,1831803
2021-01-11,215.666672,216.133331,208.833328,210.833328,195.746124,1028610
2021-01-12,211.333328,214.649994,209.966660,212.000000,196.829300,798351
2021-01-13,212.399994,213.333328,208.000000,209.699997,194.693909,827925
2021-01-14,210.000000,211.000000,208.000000,209.916672,194.895050,530097
2021-01-15,210.033340,211.000000,205.949997,207.399994,192.558487,629844
2021-01-18,207.199997,207.649994,202.766663,204.316666,189.695801,632391
2021-01-19,205.333328,207.166672,204.533340,206.166672,191.413422,378864
2021-01-20,206.666672,206.666672,204.949997,205.300003,190.608765,427050
2021-01-21,207.000000,208.666672,201.516663,203.116669,188.581665,1090824
2021-01-22,203.116669,205.399994,199.000000,200.350006,186.012985,830313
2021-01-25,201.666672,203.116669,195.449997,198.699997,184.481049,550404
2021-01-27,198.866669,198.866669,193.333328,194.266663,180.364960,779226
2021-01-28,193.333328,200.149994,192.066666,198.449997,184.248932,698643
2021-01-29,197.533340,200.283340,194.199997,196.050003,182.020691,429903
2021-02-01,199.649994,202.000000,195.000000,200.016663,185.703491,669060
2021-02-02,203.166672,207.883331,200.416672,202.750000,188.241241,1011531
2021-02-03,202.750000,207.483337,201.033340,206.550003,191.769318,1584720
2021-02-04,210.000000,210.333328,203.733337,204.716660,190.067169,1923975
2021-02-05,206.000000,206.350006,202.366669,203.383331,188.829254,818478
2021-02-08,203.666672,206.633331,201.666672,202.733337,188.225769,819531
2021-02-09,203.616669,207.333328,201.000000,201.666672,187.235443,1239969
2021-02-10,202.733337,202.883331,198.833328,199.949997,185.641617,677850
2021-02-11,199.666672,201.866669,199.333328,200.866669,186.492661,751467
2021-02-12,201.199997,203.966660,198.000000,198.566666,184.357269,1155243
2021-02-15,199.333328,208.166672,199.333328,202.783340,188.272217,3326424
2021-02-16,203.966660,205.466660,190.533340,198.816666,184.589386,1983360
2021-02-17,199.000000,201.000000,195.000000,196.350006,182.299225,1065744
2021-02-18,198.000000,198.000000,194.750000,195.350006,181.370789,901860
2021-02-19,195.333328,200.333328,194.033340,196.000000,181.974274,1329780
2021-02-22,195.333328,197.966660,191.000000,191.750000,178.028397,1123170
2021-02-23,193.333328,194.416672,190.333328,190.716660,177.069016,1229352
2021-02-24,191.666672,199.666672,191.666672,193.350006,179.513901,870309
2021-02-25,196.666672,197.350006,193.366669,193.833328,179.962646,866139
2021-02-26,191.000000,196.666672,190.783340,193.833328,179.962646,1582740
2021-03-01,195.000000,195.833328,192.033340,192.383331,178.616394,893901
2021-03-02,194.116669,197.666672,194.116669,195.666672,181.664780,1140381
2021-03-03,197.000000,198.666672,195.300003,197.816666,183.660919,1008495
2021-03-04,196.666672,202.916672,194.899994,199.716660,185.424973,1468602
2021-03-05,198.699997,200.383331,194.333328,195.000000,181.045853,1034394
2021-03-08,196.333328,196.733337,192.666672,193.666672,179.807922,733041
2021-03-09,195.000000,197.216660,194.333328,195.600006,181.602890,690804
2021-03-10,196.666672,197.666672,195.000000,195.516663,181.525513,423666
2021-03-12,196.333328,197.233337,193.966660,194.983337,181.030365,730527
2021-03-15,195.500000,195.966660,190.333328,191.449997,177.749863,815580
2021-03-16,192.933334,192.983337,190.000000,190.383331,176.759537,1021350
2021-03-17,191.466660,192.149994,189.166672,190.683334,177.038055,900798
2021-03-18,192.333328,192.666672,188.733337,190.333328,176.713104,706911
2021-03-19,190.333328,191.566666,184.316666,188.883331,175.366867,737787
2021-03-22,190.566666,190.666672,187.466660,189.516663,175.954880,460593
2021-03-23,190.000000,190.666672,187.833328,188.533340,175.041931,547197
2021-03-24,187.866669,188.433334,186.000000,186.433334,173.092178,757662
2021-03-25,186.433334,187.383331,178.500000,180.000000,167.119217,1129719
2021-03-26,180.666672,184.933334,180.666672,184.300003,171.111526,927819
2021-03-30,184.666672,191.916672,184.116669,188.716660,175.212128,1215885
2021-03-31,189.333328,192.050003,187.399994,190.366669,176.744064,744426
2021-04-01,190.666672,195.983337,189.333328,194.516663,180.597092,622755
2021-04-05,194.333328,194.333328,186.433334,188.000000,174.546768,760524
2021-04-06,188.100006,199.000000,187.016663,195.350006,181.370789,2462373
2021-04-07,195.350006,207.316666,194.350006,202.149994,187.684189,4340913
2021-04-08,202.333328,204.666672,200.533340,201.433334,187.018799,1401507
2021-04-09,201.433334,204.833328,199.000000,203.216660,188.674500,850362
2021-04-12,198.533340,198.550003,190.166672,191.766663,178.043869,1189320
2021-04-13,193.283340,193.883331,187.766663,190.733337,177.084488,786447
2021-04-15,189.333328,201.000000,189.333328,197.166672,183.057465,739719
2021-04-16,197.100006,200.899994,195.750000,196.933334,182.840820,938133
2021-04-19,190.000000,192.783340,188.333328,190.899994,177.239212,811773
2021-04-20,192.666672,199.633331,192.333328,197.216660,183.103851,1255161
2021-04-22,196.850006,203.266663,194.566666,200.283340,185.951111,1386921
2021-04-23,200.000000,202.500000,198.333328,199.483337,185.208328,611790
2021-04-26,200.033340,202.300003,198.366669,200.033340,185.718979,526380
2021-04-27,200.016663,207.333328,199.399994,205.966660,191.227722,2294970
2021-04-28,206.333328,208.083328,204.666672,206.199997,191.444351,1415574
2021-04-29,206.350006,208.300003,200.750000,201.800003,187.359222,585213
2021-04-30,200.666672,204.500000,198.316666,200.216660,185.889191,629202
2021-05-03,198.666672,207.333328,198.000000,205.883331,191.150360,1166160
2021-05-04,208.366669,213.916672,205.166672,206.983337,192.171646,3619284
2021-05-05,209.949997,210.000000,206.333328,208.633331,193.703583,721506
2021-05-06,208.666672,231.000000,207.699997,227.666672,211.374893,10693503
2021-05-07,230.166672,241.316666,230.000000,233.966660,217.224045,7881867
2021-05-10,236.733337,238.866669,231.666672,232.866669,216.202759,1540239
2021-05-11,228.333328,238.666672,227.366669,235.566666,218.709549,2025717
2021-05-12,236.666672,249.816666,236.333328,245.266663,227.715424,5730072
2021-05-14,247.899994,256.666656,241.016663,250.750000,232.806366,5471091
2021-05-17,252.433334,256.233337,247.066666,249.833328,231.955292,2355906
2021-05-18,250.666672,259.166656,248.716660,252.233337,234.183563,2669328
2021-05-19,252.000000,255.333328,248.766663,252.533340,234.462097,1601802
2021-05-20,252.783340,254.433334,249.033340,250.483337,232.558792,1128306
2021-05-21,252.233337,257.649994,248.000000,249.033340,231.212555,1419195
2021-05-24,251.033340,264.666656,248.833328,262.583344,243.792908,4364073
2021-05-25,264.983337,267.833344,261.566681,266.350006,247.290039,4082337
2021-05-26,273.666656,314.100006,273.333344,303.783325,282.044617,25706934
2021-05-27,310.100006,316.000000,297.666656,303.533325,281.812561,12487572
2021-05-28,307.000000,316.333344,303.333344,312.250000,289.905426,7303857
2021-05-31,312.333344,325.933319,308.416656,320.733337,297.781708,8086827
2021-06-01,321.966675,322.966675,305.850006,310.899994,288.652039,3848010
2021-06-02,310.483337,313.166656,305.333344,306.733337,284.783539,2184276
2021-06-03,308.000000,315.333344,306.916656,310.216675,288.017609,1861383
2021-06-04,310.333344,315.816681,307.100006,309.649994,287.491516,1809267
2021-06-07,310.666656,314.666656,307.000000,310.500000,288.280670,1606002
2021-06-08,309.366669,312.649994,306.016663,308.350006,286.284546,1328520
2021-06-09,309.966675,309.966675,298.366669,303.866669,282.122009,1706103
2021-06-10,305.683319,317.899994,304.000000,311.049988,288.791321,3752595
2021-06-11,313.333344,315.916656,307.333344,308.083344,286.036957,1392339
2021-06-14,309.633331,313.666656,298.716675,310.200012,288.002167,1781628
2021-06-15,311.633331,319.466675,308.466675,315.049988,292.505066,4788009
2021-06-16,315.049988,316.566681,308.733337,309.633331,287.476044,1409610
2021-06-17,308.333344,310.333344,301.416656,302.616669,280.961456,1642587
2021-06-18,305.350006,308.333344,285.633331,298.566681,277.201294,2205597
2021-06-21,293.333344,303.299988,291.116669,299.750000,278.299957,1350177
2021-06-22,302.966675,305.633331,295.000000,297.716675,276.412109,1121070
2021-06-23,299.666656,301.383331,294.799988,296.450012,275.236084,651306
2021-06-24,298.833344,299.000000,292.600006,293.583344,272.574585,645408
2021-06-25,295.633331,306.000000,293.333344,302.583344,280.930542,1429647
2021-06-28,304.666656,309.799988,301.100006,307.916656,285.882202,2538993
2021-06-29,309.299988,311.333344,303.333344,304.850006,283.034973,1228875
2021-06-30,305.666656,306.466675,299.016663,300.166656,278.686768,767619
2021-07-01,301.816681,302.316681,296.333344,297.766663,276.458527,888846
2021-07-02,298.000000,322.666656,298.000000,319.366669,296.512848,8861274
2021-07-05,323.299988,335.299988,321.666656,325.083344,301.820404,7353180
2021-07-06,325.983337,328.666656,316.450012,320.266663,297.348419,2246499
2021-07-07,321.500000,322.783325,316.700012,319.516663,296.652100,1522320
2021-07-08,320.000000,336.000000,319.516663,324.383331,301.170532,4725330
2021-07-09,326.283325,329.666656,323.866669,325.950012,302.625092,1750308
2021-07-12,328.500000,337.600006,324.716675,332.083344,308.319550,5296485
2021-07-13,334.633331,371.666656,331.000000,367.683319,341.371948,26363973
2021-07-14,363.016663,375.666656,358.666656,363.750000,337.720093,12967329
2021-07-15,364.500000,390.000000,364.100006,384.216675,356.722198,15769125
2021-07-16,386.983337,403.333344,386.000000,397.216675,368.791870,13921947
2021-07-19,394.933319,468.666656,391.083344,442.816681,411.128754,36511992
2021-07-20,451.666656,470.000000,435.533325,444.266663,412.475006,19788285
2021-07-22,446.649994,451.200012,411.850006,415.166656,385.457397,5914230
2021-07-23,415.083344,418.500000,386.350006,388.283325,360.497833,5284821
2021-07-26,388.700012,425.666656,376.666656,419.733337,389.697296,7985034
2021-07-27,420.333344,429.283325,403.333344,414.366669,384.714630,3922566
2021-07-28,415.700012,415.700012,398.366669,407.983337,378.788116,1698888
2021-07-29,410.000000,422.666656,403.666656,413.366669,383.786194,2078370
2021-07-30,414.266663,423.666656,412.850006,416.266663,386.478699,1777197
2021-08-02,421.966675,428.666656,419.266663,425.799988,395.329834,2112246
2021-08-03,427.833344,431.116669,420.333344,421.450012,391.291107,1100127
2021-08-04,426.116669,426.116669,412.766663,414.799988,385.116974,1102482
2021-08-05,416.000000,419.799988,400.000000,409.950012,387.147400,1544721
2021-08-06,411.500000,413.850006,404.833344,405.850006,383.275452,693528
2021-08-09,409.333344,409.333344,397.033325,398.066681,375.925049,1018707
2021-08-10,398.333344,401.233337,370.000000,380.100006,358.957733,1746279
2021-08-11,380.000000,381.299988,357.033325,373.166656,352.410034,2510844
2021-08-12,375.500000,389.566681,373.816681,383.866669,362.514893,1568388
2021-08-13,376.666656,385.000000,376.666656,379.883331,358.753143,684879
2021-08-16,380.633331,380.633331,370.366669,372.366669,351.654572,620715
2021-08-17,372.299988,372.366669,363.200012,364.649994,344.367065,796698
2021-08-18,361.333344,391.666656,361.333344,377.933319,356.911560,2329182
2021-08-20,374.666656,383.000000,368.366669,370.133331,349.545410,1244517
2021-08-23,373.516663,377.533325,344.366669,346.566681,327.289642,1571208
2021-08-24,348.333344,359.783325,341.083344,356.750000,336.906525,1850010
2021-08-25,357.266663,364.000000,355.000000,359.233337,339.251709,1079820
2021-08-26,360.666656,371.283325,355.683319,367.200012,346.775299,1435206
2021-08-27,369.299988,375.000000,363.816681,366.299988,345.925323,929265
2021-08-30,366.666656,403.333344,366.333344,399.083344,376.885162,4610190
2021-08-31,401.266663,406.166656,394.116669,399.466675,377.247223,2104185
2021-09-01,400.333344,403.333344,391.983337,397.549988,375.437103,1641039
2021-09-02,397.333344,402.333344,393.333344,394.383331,372.446594,984303
2021-09-03,395.666656,411.566681,393.333344,394.733337,372.777130,2836143
2021-09-06,397.299988,398.000000,388.333344,389.299988,367.645996,1190964
2021-09-07,390.333344,391.600006,378.549988,383.483337,362.152863,914496
2021-09-08,386.666656,399.433319,386.666656,396.399994,374.351105,2211015
2021-09-09,396.666656,425.000000,395.716675,413.866669,390.846222,7665012
2021-09-13,414.666656,419.333344,406.700012,409.350006,386.580780,2390088
2021-09-14,411.850006,418.333344,407.066681,409.883331,387.084412,1792947
2021-09-15,410.000000,415.750000,403.666656,409.183319,386.423340,1585101
2021-09-16,409.666656,415.666656,404.666656,410.333344,387.509430,1835994
2021-09-17,412.333344,413.000000,394.266663,396.433319,374.382538,1707993
2021-09-20,389.333344,401.333344,385.000000,385.950012,364.482391,1007808
2021-09-21,384.000000,391.666656,377.433319,388.883331,367.252533,1005381
2021-09-22,394.000000,397.000000,387.533325,390.066681,368.370026,671718
2021-09-23,391.666656,400.000000,390.666656,394.283325,372.352142,838143
2021-09-24,397.000000,397.566681,387.666656,390.466675,368.747772,670479
2021-09-27,393.983337,424.166656,393.983337,419.266663,395.945831,7508616
2021-09-28,423.333344,431.633331,413.850006,423.916656,400.337189,4102263
2021-09-29,418.333344,418.666656,410.083344,413.766663,390.751801,1400757
2021-09-30,415.850006,417.333344,408.333344,410.416656,387.588135,888765
2021-10-01,408.000000,409.666656,402.666656,406.333344,383.731934,879849
2021-10-04,406.666656,417.883331,406.666656,412.483337,389.539825,763788
2021-10-05,411.600006,427.200012,408.350006,421.149994,397.724426,2031621
2021-10-06,427.000000,432.799988,412.383331,416.299988,393.144196,2398422
2021-10-07,420.799988,421.516663,411.666656,417.483337,394.261719,819504
2021-10-08,420.333344,455.000000,417.299988,446.149994,421.333862,9475386
2021-10-11,450.433319,483.333344,450.000000,478.216675,451.616852,8690592
2021-10-12,474.666656,489.799988,470.766663,485.933319,458.904327,4919934
2021-10-13,490.000000,492.666656,471.399994,473.799988,447.445892,2313648
2021-10-14,476.666656,480.666656,457.066681,465.549988,439.654755,2140527
2021-10-18,470.000000,478.666656,462.433319,470.100006,443.951660,1436913
2021-10-19,473.799988,473.799988,450.083344,457.000000,431.580353,1699218
2021-10-20,457.000000,463.000000,437.033325,447.750000,422.844849,1668036
2021-10-21,451.250000,455.966675,443.500000,449.166656,424.182739,856656
2021-10-22,451.666656,464.916656,422.116669,439.616669,415.163940,1492530
2021-10-25,443.333344,444.399994,420.549988,426.149994,402.446289,1550910
2021-10-26,430.000000,460.000000,430.000000,454.649994,429.361053,2132424
2021-10-27,457.666656,460.016663,443.500000,454.450012,429.172180,1602459
2021-10-28,454.399994,454.399994,435.000000,439.633331,415.179657,1122759
2021-10-29,436.666656,456.666656,423.750000,441.383331,416.832336,1674960
2021-11-01,445.799988,455.899994,442.033325,450.783325,425.709442,1159674
2021-11-02,453.000000,455.649994,447.200012,449.466675,424.466064,816525
2021-11-03,451.600006,458.933319,445.333344,450.733337,425.662262,1601745
2021-11-04,454.666656,468.333344,454.000000,460.766663,435.137482,1311825
2021-11-08,464.549988,468.333344,460.666656,466.600006,440.646362,1248531
2021-11-09,468.933319,473.000000,464.666656,465.783325,439.875092,1141503
2021-11-10,463.333344,481.100006,460.333344,475.066681,448.642090,2563983
2021-11-11,477.333344,477.333344,467.666656,474.100006,447.729218,1081749
2021-11-12,476.666656,478.333344,470.000000,472.450012,446.170990,1415484
2021-11-15,478.000000,508.333344,478.000000,496.933319,469.292450,7388667
2021-11-16,500.633331,522.666687,500.633331,519.349976,490.462219,5896776
2021-11-17,520.750000,529.166687,513.733337,520.033325,491.107605,3567252
2021-11-18,522.333313,541.633362,504.866669,534.466675,504.738068,5416587
2021-11-22,543.983337,546.666687,495.016663,511.416656,482.970184,5274075
2021-11-23,506.666656,538.333313,501.616669,533.383362,503.715057,4064610
